GeneName	RMS.FPNormalsStatus	RMS.FNNormalsStatus	EWSNormalsStatus	ASPSNormalsStatus	DSRCTNormalsStatus	HBLNormalsStatus	MLNormalsStatus	NB.MYCN.NANormalsStatus	NB.MYCN.ANormalsStatus	NB.UnknownNormalsStatus	OSNormalsStatus	SSNormalsStatus	TeratomaNormalsStatus	UDSNormalsStatus	YSTNormalsStatus	WTNormalsStatus	CCSKNormalsStatus	RowSum
ACBD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFSF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATG9B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIPF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIGIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4A15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGAT4C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WRB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM30B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEXI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TDRKH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC5C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM159A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6AP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IZUMO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNK4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XKRX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BGN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORAI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LHFPL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAV3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC4G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF1R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPGN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXFP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4Q3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRICD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRID1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCAR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALNT9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL18A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTOP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4M2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC8A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1G1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTOP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYSMD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGSF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAS6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FREM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSMD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALHM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGDR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMDT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCBE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CECR6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OVCH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMCH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRIT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSTR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLRC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNRF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SFXN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GKN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM19A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4N4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPCML	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LHFP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMTM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KREMEN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM162B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIRREL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNGA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST6GALNAC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNTN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDH9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNK12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM2D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TACSTD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLECL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MROH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLIT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCND2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCMAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTP4A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM255B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEND1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS7C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C17orf74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPAR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDE4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C14orf180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NELL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ODF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUSC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMED9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDR42E1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARMCX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMMP2L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCNKB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORCS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRI3BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROBO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC24A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLRT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANO9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPY2R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD6L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIGIRR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MC2R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GP1BA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBSCR17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL3RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V0A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNLR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM174B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM179B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SV2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSAMP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4HB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFA4L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C11orf87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNQ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC52A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAT8L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCAP31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EVI2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V0C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFITM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTCH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEMD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD300LF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4Z1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS9BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLDN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTN3A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSIG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCNKA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10H1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPCN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LILRB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRABD2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LILRA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLIT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCNT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDHB13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LHFPL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL4A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP13A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX8C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HAPLN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GALTL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPRY4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THSD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FANCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMA4D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEAR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2RX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFRAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMBT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCN10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYHR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREML4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EYS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL4A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NHS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTOG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLSCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAKMIP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SELL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NKAIN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAQR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHCE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PARVB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC4A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM26F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLRA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPLAD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIR2DL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNFT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RELN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LITAF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
